# 4-inch wafer
# cell: maskbase -> lower right
32472.56300	-38020.48600
32233.03300	-38223.76500
31992.23200	-38425.53500
31956.91400	-38454.75300
31871.20000	-38525.66200
31750.16700	-38625.78900
31750.15500	-38625.79800
31750.15100	-38625.80200
31506.84900	-38824.51700
31262.28700	-39021.71300
31016.49100	-39217.36800
30769.47000	-39411.47500
30521.23500	-39604.02600
30271.79500	-39795.01400
30021.15900	-39984.43000
29769.33900	-40172.26800
29516.34300	-40358.52000
29262.18200	-40543.17900
29006.86600	-40726.23700
28750.40400	-40907.68800
28492.80800	-41087.52300
28234.08700	-41265.73700
27974.25100	-41442.32100
27713.31100	-41617.26900
27451.27600	-41790.57400
27188.15800	-41962.23000
26924.07100	-42132.16300
26923.96700	-42132.22900
26658.71300	-42300.56400
26658.69300	-42300.57700
26658.63800	-42300.61200
26392.40600	-42467.23000
26125.05700	-42632.21900
25856.67700	-42795.52500
25587.27600	-42957.14100
25316.86500	-43117.06200
25045.45500	-43275.28000
24773.05600	-43431.79000
24499.67800	-43586.58500
24225.33400	-43739.66000
23950.03300	-43891.00800
23673.78700	-44040.62300
23396.60600	-44188.50000
23118.50200	-44334.63200
22998.00000	-44396.98700
22839.48400	-44479.01300
22798.29500	-44500.00000
22559.56600	-44621.63900
22278.75600	-44762.50300
21997.06700	-44901.60000
21714.51000	-45038.92500
21431.09900	-45174.46900
21431.09600	-45174.47000
21431.09500	-45174.47100
21415.14600	-45181.97600
21288.96500	-45241.35200
21146.83400	-45308.23400
20861.73900	-45440.20800
20575.81900	-45570.38900
20289.08800	-45698.77000
20001.55600	-45825.34700
19713.23300	-45950.11500
19424.13300	-46073.06900
19134.26600	-46194.20500
18843.64400	-46313.51600
18552.29200	-46430.99300
18552.27700	-46430.99900
18406.22800	-46488.82400
18299.77200	-46530.97300
18260.17800	-46546.64900
17967.35800	-46660.46200
17673.82900	-46772.43200
17379.60300	-46882.55600
17084.69000	-46990.82900
16789.10200	-47097.24700
16492.85200	-47201.80600
16195.95100	-47304.50100
15898.41000	-47405.32900
15600.29800	-47504.26700
15600.25200	-47504.28200
15600.24200	-47504.28500
15301.45800	-47601.36600
15301.42200	-47601.37800
15301.34200	-47601.40300
15002.06900	-47696.56800
14702.08900	-47789.88700
14401.52800	-47881.31900
14100.39800	-47970.86000
13798.71200	-48058.50800
13496.48100	-48144.25900
13193.71800	-48228.10900
12890.43300	-48310.05500
12586.69300	-48390.08000
12586.68800	-48390.08100
12586.64000	-48390.09400
12434.49500	-48429.15800
12394.06500	-48439.53800
12282.34900	-48468.22200
11977.57400	-48544.43700
11672.32600	-48618.73600
11366.61700	-48691.11500
11060.45900	-48761.57200
10753.86500	-48830.10400
10446.84600	-48896.70800
10139.41500	-48961.38200
9831.58300	-49024.12300
9523.42400	-49084.91700
9523.40700	-49084.92000
9523.36400	-49084.92900
9455.46700	-49097.88100
9369.06600	-49114.36200
9214.76800	-49143.79600
8905.80800	-49200.72400
8596.49700	-49255.70900
8286.84700	-49308.75000
7976.86900	-49359.84400
7666.57700	-49408.99000
7355.98200	-49456.18500
7045.09600	-49501.42700
6733.93300	-49544.71500
6422.55300	-49586.04100
6422.52600	-49586.04500
6422.50300	-49586.04800
6292.39900	-49602.48400
6213.43100	-49612.46000
6110.82000	-49625.42200
5798.89600	-49662.83800
5486.74300	-49698.29300
5174.37300	-49731.78600
4861.79900	-49763.31600
4549.03300	-49792.88100
4236.08700	-49820.48000
3922.97400	-49846.11300
3609.70600	-49869.77700
3296.29600	-49891.47300
3160.76900	-49900.00000
3160.76800	-49900.00000
3156.49000	-49900.26900
3141.60400	-49901.20600
2982.75600	-49911.20000
2982.72900	-49911.20100
2982.69500	-49911.20300
2669.09800	-49928.95500
2355.33400	-49944.74000
2041.47800	-49958.55300
1727.54100	-49970.39400
1413.53500	-49980.26200
1099.47400	-49988.15700
785.37000	-49994.07800
502.00000	-49997.63900
471.23400	-49998.02600
157.08000	-50000.00000
